CountryID,Country,IndicatorName,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
178,Congo,Changes in inventories,"1,105,827,294","465,463,426","1,002,365,384","461,632","-355,046,437","-151,530,233","-716,508,737","1,092,325,793","469,991,777","-30,110,807","54,571,438","-36,066,535","16,031,815","32,972,300"
178,Congo,Exports of goods and services,"9,010,344,987","11,524,199,125","10,276,401,652","9,506,330,382","9,521,187,263","5,080,489,798","4,598,648,630","5,676,136,551","9,190,930,868","7,854,704,719","4,669,939,816","7,751,533,312","9,716,817,215","8,187,450,796"
178,Congo,Imports of goods and services,"7,302,180,473","7,981,116,113","6,964,355,806","7,195,814,348","9,150,318,844","9,508,100,092","8,765,973,302","5,521,298,086","5,669,133,275","4,944,506,819","3,278,620,372","4,486,666,134","5,743,843,334","5,910,819,988"
178,Congo,Gross Domestic Product (GDP),"13,148,396,206","15,655,383,586","17,692,911,281","17,958,720,704","17,919,321,083","12,434,793,868","10,931,328,150","11,834,473,048","14,773,900,278","13,976,637,329","11,468,688,141","13,380,230,729","13,937,493,293","14,166,665,339"
178,Congo,"Agriculture, hunting, forestry, fishing (ISIC A-B)","531,002,520","623,700,493","672,113,877","765,056,422","816,701,149","722,534,116","739,357,549","865,093,247","1,002,910,606","1,026,861,720","1,226,052,180","1,348,655,780","1,271,991,440","1,371,558,670"
178,Congo,"Mining, Manufacturing, Utilities (ISIC C-E)","7,583,952,132","8,985,959,362","9,522,292,906","8,800,737,210","7,975,311,490","3,698,635,561","3,022,444,845","4,606,014,097","7,792,672,841","6,790,079,201","3,632,422,745","6,087,426,266","7,423,758,914","6,566,604,499"
178,Congo,Manufacturing (ISIC D),"698,466,062","820,655,974","753,237,147","1,063,310,019","1,085,894,229","1,040,498,810","1,253,503,058","1,464,681,528","1,360,236,342","1,337,465,328","1,474,092,996","1,565,950,257","2,117,913,050","2,071,052,586"
178,Congo,Construction (ISIC F),"1,117,547,317","1,326,851,615","2,032,986,219","2,331,749,316","2,418,148,973","2,354,492,358","1,180,372,126","833,960,058","243,146,620","216,223,241","261,398,899","271,861,252","365,424,955","362,133,703"
178,Congo,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","1,113,307,170","1,206,895,827","1,269,689,457","1,521,613,767","1,557,075,226","1,423,970,575","1,763,713,154","1,284,029,765","1,724,036,149","2,003,171,504","1,788,320,209","2,009,156,797","1,876,753,865","1,917,763,305"
178,Congo,"Transport, storage and communication (ISIC I)","950,144,405","1,114,929,511","1,089,911,060","1,186,874,480","1,177,561,030","915,407,569","768,051,976","793,648,212","816,542,831","851,513,213","821,288,826","907,665,551","834,156,380","866,113,034"
178,Congo,Other Activities (ISIC J-P),"1,496,853,089","1,920,166,024","2,515,830,092","2,525,036,953","3,133,721,363","2,706,124,498","2,843,308,230","3,100,679,587","2,873,338,482","2,984,775,590","3,497,934,457","3,399,354,841","3,191,186,339","3,409,896,099"
178,Congo,Total Value Added,"12,792,806,634","15,178,502,832","17,102,823,611","17,131,068,147","17,078,519,231","11,821,164,677","10,317,247,880","11,483,424,968","14,452,647,529","13,872,624,469","11,227,417,316","14,024,120,486","14,963,271,892","14,494,069,310"
184,Cook Islands,Final consumption expenditure,"154,831,588","187,461,774","194,909,570","191,194,330","213,120,907","199,363,431","183,021,092","196,108,210","208,534,333","215,934,344","310,201,292","295,591,688","279,761,120","397,571,883"
184,Cook Islands,Household consumption expenditure (including Non-profit institutions serving households),"77,423,604","98,586,356","98,698,850","97,721,910","109,686,340","101,825,887","93,739,457","100,512,042","106,732,536","110,596,848","158,878,285","151,360,534","143,273,804","203,604,498"
184,Cook Islands,General government final consumption expenditure,"77,407,985","88,875,418","96,210,722","93,472,421","103,434,565","97,537,544","45,728,129","41,023,300","33,737,573","22,887,022","25,259,634","17,618,605","21,693,772","28,727,700"
184,Cook Islands,Gross capital formation,"25,207,496","32,097,642","32,134,268","31,816,197","35,711,564","33,152,366","30,519,543","32,724,540","34,749,813","36,007,941","51,727,331","49,279,718","46,646,852","66,289,221"
184,Cook Islands,Gross fixed capital formation (including Acquisitions less disposals of valuables),"25,207,496","32,097,642","32,134,268","31,816,197","35,711,564","33,152,366","30,519,543","32,724,540","34,749,813","36,007,941","51,727,331","49,279,718","46,646,852","66,289,221"
184,Cook Islands,Changes in inventories,,,,,,,,,,,,,,
184,Cook Islands,Exports of goods and services,"195,897,372","217,629,698","249,710,833","271,434,997","284,790,532","255,325,930","283,360,283","324,038,006","329,860,550","315,068,633","85,929,291","81,936,816","146,614,210","139,277,734"
184,Cook Islands,Imports of goods and services,"135,148,024","159,545,184","167,351,321","181,246,970","187,101,181","168,128,454","187,042,752","207,261,747","210,430,994","210,215,398","164,463,318","179,820,088","183,272,535","236,927,289"
184,Cook Islands,Gross Domestic Product (GDP),"240,788,193","271,970,367","299,380,939","289,201,816","319,453,585","302,173,329","309,858,165","345,609,009","362,713,702","356,795,520","283,394,597","246,988,135","289,749,646","366,211,548"
184,Cook Islands,"Agriculture, hunting, forestry, fishing (ISIC A-B)","7,518,263","8,077,827","9,627,123","9,521,260","10,405,967","8,638,505","8,214,406","10,096,146","9,699,027","8,778,523","7,751,198","8,703,155","9,548,856","8,979,759"
184,Cook Islands,"Mining, Manufacturing, Utilities (ISIC C-E)","11,361,958","12,459,122","14,378,502","12,274,514","12,905,085","12,767,091","14,165,907","15,762,661","15,002,301","13,596,983","14,351,143","12,744,188","2,877,218","6,499,715"
184,Cook Islands,Manufacturing (ISIC D),"5,633,960","6,986,969","7,077,214","6,806,049","6,338,302","6,372,329","6,542,232","7,874,900","7,834,032","7,682,187","7,660,151","9,318,348","6,952,426","6,846,180"
184,Cook Islands,Construction (ISIC F),"5,833,948","5,275,710","9,490,444","6,651,843","7,238,625","17,775,903","6,765,577","10,882,130","9,842,669","13,774,520","9,605,862","8,988,462","8,696,666","8,662,269"
184,Cook Islands,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","67,483,944","83,256,051","91,119,249","86,063,321","92,678,373","79,345,456","89,318,459","99,361,427","107,301,993","101,997,134","63,804,396","55,079,547","104,160,057","121,361,108"
184,Cook Islands,"Transport, storage and communication (ISIC I)","23,844,065","24,969,057","29,190,292","31,545,554","37,546,913","36,728,395","39,124,554","46,404,656","48,251,235","43,497,126","32,226,083","22,039,197","33,283,775","50,774,706"
184,Cook Islands,Other Activities (ISIC J-P),"102,828,327","112,075,653","115,414,831","116,328,836","119,838,506","113,999,526","118,509,521","126,034,432","127,635,590","132,420,469","120,388,286","108,780,825","101,034,945","130,312,946"
184,Cook Islands,Total Value Added,"218,870,504","246,113,420","269,220,441","262,385,327","280,613,470","269,254,875","276,098,425","308,541,451","317,732,816","314,064,755","248,126,969","216,335,376","259,601,516","326,590,503"
188,Costa Rica,Final consumption expenditure,"30,887,368,084","35,769,226,618","39,623,442,987","42,437,330,249","43,299,633,421","46,230,741,875","47,530,352,034","49,309,509,923","50,621,792,452","52,207,817,538","50,018,715,250","51,869,283,806","55,571,868,460","69,465,898,803"
188,Costa Rica,Household consumption expenditure (including Non-profit institutions serving households),"24,628,235,122","28,515,902,117","31,693,225,508","33,709,555,603","34,450,964,359","36,658,055,563","37,697,792,384","39,410,189,654","40,512,388,639","41,417,084,077","38,971,739,541","41,130,757,470","44,911,203,763","56,600,633,129"
188,Costa Rica,General government final consumption expenditure,"6,259,132,962","7,253,324,500","7,930,217,478","8,727,774,646","8,848,669,062","9,572,686,313","9,832,559,650","9,899,320,269","10,109,403,813","10,790,733,461","11,046,975,709","10,738,526,336","10,660,664,697","12,865,265,675"
188,Costa Rica,Gross capital formation,"7,469,183,227","8,573,125,596","9,377,465,211","9,981,274,586","9,999,194,023","10,641,405,351","11,115,578,797","10,932,147,358","11,466,497,269","10,348,109,482","10,085,036,679","12,070,862,316","12,651,165,680","13,320,491,046"
188,Costa Rica,Gross fixed capital formation (including Acquisitions less disposals of valuables),"7,327,018,398","8,309,851,606","9,459,960,207","10,095,987,725","10,320,029,293","10,717,714,718","11,077,682,510","11,000,461,771","11,362,259,460","10,470,555,413","10,088,218,124","10,956,464,657","11,737,048,640","14,001,117,587"
188,Costa Rica,Changes in inventories,"142,164,829","263,273,990","-82,494,996","-114,713,139","-320,835,270","-76,309,367","37,896,287","-68,314,413","104,237,809","-122,445,931","-3,181,445","1,114,397,658","914,117,039","-680,626,541"
188,Costa Rica,Exports of goods and services,"12,363,108,598","13,886,077,282","14,949,441,144","15,586,344,056","16,313,862,264","16,930,125,463","18,395,634,992","19,826,679,954","21,059,634,083","22,111,572,559","19,908,254,087","23,500,424,068","28,089,753,637","32,254,099,949"
188,Costa Rica,Imports of goods and services,"13,061,023,672","15,465,815,790","16,718,693,909","17,055,280,005","17,596,280,785","17,360,351,865","18,194,546,238","19,552,292,611","20,727,758,840","20,249,829,023","17,616,395,252","22,479,844,457","27,069,161,708","28,542,548,281"
188,Costa Rica,Gross Domestic Product (GDP),"37,658,636,237","42,762,613,706","47,231,655,433","50,949,668,886","52,016,408,924","56,441,920,824","58,847,019,585","60,516,044,623","62,420,164,965","64,417,670,556","62,395,610,764","64,960,725,733","69,243,626,068","86,497,941,518"
188,Costa Rica,"Agriculture, hunting, forestry, fishing (ISIC A-B)","2,442,233,889","2,394,651,684","2,423,381,574","2,437,101,462","2,542,501,620","2,680,489,148","2,891,951,912","2,844,118,742","2,798,813,045","2,706,863,475","2,710,606,071","2,836,648,624","2,866,737,097","3,287,334,003"
188,Costa Rica,"Mining, Manufacturing, Utilities (ISIC C-E)","6,678,268,146","7,358,350,974","7,996,943,421","8,270,636,433","8,059,093,104","8,290,676,450","8,676,295,123","8,873,723,315","9,323,040,380","9,732,980,953","10,099,531,854","10,795,279,888","11,704,086,734","14,229,473,990"
188,Costa Rica,Manufacturing (ISIC D),"5,488,991,300","6,113,403,758","6,554,756,354","6,543,279,240","6,391,725,336","6,551,259,868","6,829,293,612","7,100,953,650","7,443,186,857","7,760,039,219","7,980,926,787","8,921,313,798","9,749,544,901","11,779,970,868"
188,Costa Rica,Construction (ISIC F),"2,104,842,482","2,301,668,160","2,490,787,753","2,604,556,369","2,664,820,644","2,979,577,705","2,887,150,865","2,814,672,152","2,885,184,910","2,656,892,804","2,609,113,257","2,590,392,373","2,592,255,668","3,467,359,427"
188,Costa Rica,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","4,660,182,922","5,316,116,921","5,718,085,404","6,229,002,804","6,409,822,044","6,993,383,479","7,200,961,610","7,618,191,360","7,854,812,087","8,026,609,085","6,919,591,678","7,662,106,148","8,561,163,167","10,755,068,260"
188,Costa Rica,"Transport, storage and communication (ISIC I)","2,617,622,616","3,088,786,908","3,462,189,504","3,769,520,878","4,127,727,678","4,737,176,342","4,979,126,265","5,445,662,803","5,570,561,374","5,699,554,178","5,268,152,514","5,566,856,725","6,425,706,536","8,223,418,837"
188,Costa Rica,Other Activities (ISIC J-P),"16,035,809,990","18,613,407,549","21,183,110,893","23,409,396,991","24,000,524,684","26,253,700,955","27,515,291,590","28,294,627,155","29,438,934,976","30,854,081,796","30,386,283,075","30,346,312,668","31,602,381,707","39,834,126,132"
188,Costa Rica,Total Value Added,"34,538,960,045","39,072,982,195","43,274,498,549","46,720,214,937","47,804,489,774","51,935,004,080","54,150,777,366","55,890,995,527","57,871,346,772","59,676,982,291","57,993,278,449","59,797,596,425","63,752,330,910","79,796,780,649"
384,Côte d'Ivoire,Final consumption expenditure,"20,736,448,059","22,613,336,051","24,753,667,768","29,068,052,106","34,067,234,647","34,185,724,114","36,057,707,617","40,354,305,735","45,879,467,975","46,705,959,411","49,295,849,408","56,012,692,171","54,752,587,318","61,438,009,599"
384,Côte d'Ivoire,Household consumption expenditure (including Non-profit institutions serving households),"17,590,515,287","19,605,294,920","21,181,792,382","24,862,132,815","29,248,382,098","29,902,994,241","31,282,187,561","34,962,135,572","39,999,513,300","40,167,915,384","42,160,085,217","48,246,156,984","46,967,017,517","53,318,965,303"
384,Côte d'Ivoire,General government final consumption expenditure,"3,145,932,772","3,008,041,132","3,571,875,385","4,205,919,290","4,818,852,549","4,282,729,873","4,775,520,056","5,392,170,163","5,879,954,675","6,538,044,027","7,135,764,191","7,766,535,187","7,785,569,800","8,119,044,295"
384,Côte d'Ivoire,Gross capital formation,"3,625,274,500","1,218,062,097","5,477,250,168","8,914,687,891","10,406,838,985","10,715,281,889","11,228,378,252","10,932,448,481","13,022,884,367","13,278,161,402","13,704,078,866","17,161,566,399","18,492,687,043","20,302,234,412"
384,Côte d'Ivoire,Gross fixed capital formation (including Acquisitions less disposals of valuables),"3,343,149,324","2,701,433,474","4,438,909,074","7,494,774,015","10,259,175,532","10,794,779,639","11,277,314,676","11,505,937,036","13,147,981,933","13,390,902,071","12,822,867,377","15,328,497,381","17,678,277,175","20,069,720,105"
384,Côte d'Ivoire,Changes in inventories,"282,125,176","-1,483,371,378","1,038,341,094","1,419,913,875","147,663,453","-79,497,750","-48,936,425","-573,488,555","-125,097,566","-112,740,670","881,211,489","1,833,069,018","814,409,868","232,514,307"
384,Côte d'Ivoire,Exports of goods and services,"12,617,259,292","13,697,596,365","13,124,055,907","13,009,815,798","13,918,023,139","12,531,890,058","12,073,797,173","13,390,010,545","13,281,208,096","13,683,059,065","13,231,732,426","16,230,487,158","17,211,115,089","18,015,656,996"
384,Côte d'Ivoire,Imports of goods and services,"10,834,190,524","9,562,633,532","12,127,465,275","12,259,142,379","12,393,097,274","11,618,511,649","10,951,634,333","12,163,812,795","13,661,082,694","13,284,189,621","13,203,807,842","16,610,109,079","20,283,249,159","20,967,072,101"
384,Côte d'Ivoire,Gross Domestic Product (GDP),"26,289,648,145","28,632,213,290","31,492,029,105","38,814,890,812","46,314,495,439","45,815,005,171","48,407,761,032","52,512,344,034","58,522,477,745","60,382,990,256","63,027,852,859","72,794,636,649","70,173,140,111","78,788,828,907"
384,Côte d'Ivoire,"Agriculture, hunting, forestry, fishing (ISIC A-B)","6,223,205,273","7,024,104,218","6,281,191,893","7,060,645,399","8,160,342,300","8,412,570,348","8,439,877,843","8,896,109,455","10,447,784,682","9,472,993,125","10,672,768,191","11,778,574,737","11,076,024,857","11,323,265,928"
384,Côte d'Ivoire,"Mining, Manufacturing, Utilities (ISIC C-E)","5,141,568,718","5,650,000,061","5,601,819,286","7,083,448,203","8,059,253,020","7,155,940,950","8,148,017,631","8,051,953,247","8,832,845,949","10,355,389,920","10,353,232,972","12,932,341,389","13,279,177,720","15,510,589,821"
384,Côte d'Ivoire,Manufacturing (ISIC D),"3,393,403,416","3,319,291,896","3,777,263,829","5,124,064,855","6,042,947,847","5,236,929,531","6,071,802,070","5,925,292,356","6,607,763,799","7,439,153,561","7,596,081,152","9,752,356,801","10,086,378,943","11,759,043,850"
384,Côte d'Ivoire,Construction (ISIC F),"446,749,683","508,054,718","923,410,330","1,190,050,233","1,956,394,460","2,062,751,810","1,930,823,757","2,349,987,322","2,351,783,831","2,712,700,332","2,694,921,329","3,157,482,676","3,300,292,181","3,755,525,547"
384,Côte d'Ivoire,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","3,479,965,928","3,923,900,409","3,962,765,300","4,815,206,818","5,885,418,060","5,902,350,747","6,291,595,951","7,205,220,931","8,178,574,960","8,362,730,612","8,846,184,733","9,502,404,793","9,020,701,267","10,445,468,159"
384,Côte d'Ivoire,"Transport, storage and communication (ISIC I)","2,096,448,641","2,690,825,715","4,008,432,502","5,206,444,294","6,069,452,557","5,873,280,268","6,154,896,119","6,225,514,476","6,322,926,264","6,391,844,351","6,681,790,332","8,918,347,032","8,788,308,298","9,265,868,953"
384,Côte d'Ivoire,Other Activities (ISIC J-P),"7,339,506,032","7,391,913,444","8,654,359,065","10,889,910,241","12,808,151,498","13,025,228,051","13,932,626,863","15,844,914,988","18,047,909,663","18,454,493,586","19,498,375,198","20,961,170,552","19,896,034,418","23,034,285,446"
384,Côte d'Ivoire,Total Value Added,"24,727,444,275","27,188,798,566","29,431,978,374","36,245,705,187","42,939,011,894","42,432,122,175","44,897,838,164","48,573,700,418","54,181,825,350","55,750,151,926","58,747,272,753","67,250,321,180","65,360,538,741","73,335,003,854"
191,Croatia,Final consumption expenditure,"49,553,050,338","52,680,852,776","48,216,364,869","49,553,548,228","48,419,600,389","40,559,422,959","41,603,950,620","44,450,023,914","49,106,416,856","49,000,353,968","48,231,305,151","55,954,334,444","57,030,489,554","66,290,098,038"
191,Croatia,Household consumption expenditure (including Non-profit institutions serving households),"35,956,214,757","38,170,595,955","35,111,234,999","36,112,948,785","34,837,833,328","29,215,475,503","30,036,149,413","32,118,050,918","35,526,037,397","35,448,540,297","33,848,444,687","40,010,464,069","42,008,293,537","48,326,317,349"
191,Croatia,General government final consumption expenditure,"13,596,835,582","14,510,258,231","13,105,131,158","13,440,600,763","13,581,767,061","11,343,948,555","11,567,801,207","12,331,972,996","13,580,379,459","13,551,813,672","14,382,860,464","15,943,871,559","15,022,196,017","17,963,780,688"
191,Croatia,Gross capital formation,"12,417,376,149","12,103,630,363","10,396,690,798","11,144,262,765","10,621,609,069","9,838,399,552","10,477,051,786","11,780,876,916","14,083,294,212","13,718,861,698","13,612,755,360","15,066,645,697","18,549,444,848","19,647,830,625"
191,Croatia,Gross fixed capital formation (including Acquisitions less disposals of valuables),"12,708,254,157","12,642,934,087","11,095,473,730","11,453,467,707","11,062,267,638","9,651,544,977","10,311,451,960","11,024,725,506","12,526,234,071","13,693,820,820","12,930,056,103","14,484,696,109","15,380,129,258","18,960,746,044"
191,Croatia,Changes in inventories,"-290,878,008","-539,303,723","-698,782,932","-309,204,942","-440,658,569","186,854,575","165,599,826","756,151,410","1,557,060,141","25,040,878","682,699,258","581,949,588","3,169,315,590","687,084,580"
191,Croatia,Exports of goods and services,"21,644,252,625","24,238,724,799","22,326,775,484","23,489,517,040","24,946,096,800","22,941,645,150","24,548,970,823","27,671,889,772","30,770,603,868","31,539,178,005","23,861,972,509","34,408,147,309","42,334,596,522","44,671,862,943"
191,Croatia,Imports of goods and services,"22,644,017,730","25,309,055,937","23,249,719,859","24,667,933,631","25,170,887,933","22,835,565,890","23,968,479,159","27,329,458,257","31,302,814,136","31,791,260,348","27,896,710,109","36,308,293,745","46,760,327,981","46,218,419,842"
191,Croatia,Gross Domestic Product (GDP),"60,970,661,382","63,714,152,001","57,690,112,580","59,519,395,723","58,816,418,326","50,503,900,672","52,661,492,963","56,573,333,483","62,657,499,599","62,467,134,461","57,809,321,773","69,120,833,705","71,154,203,995","84,391,371,763"
191,Croatia,"Agriculture, hunting, forestry, fishing (ISIC A-B)","2,221,823,571","2,308,902,569","1,894,364,722","2,045,874,335","1,728,340,705","1,496,665,761","1,611,214,082","1,634,989,540","1,848,934,146","1,784,570,418","1,808,531,391","2,322,126,228","2,414,347,218","2,833,244,941"
191,Croatia,"Mining, Manufacturing, Utilities (ISIC C-E)","10,213,181,466","10,993,832,372","10,044,911,595","10,047,466,136","10,031,742,070","8,440,198,687","8,698,610,530","9,045,558,413","9,522,970,929","9,423,624,143","8,698,410,429","10,102,024,804","10,754,353,811","12,868,875,354"
191,Croatia,Manufacturing (ISIC D),"7,898,286,854","8,703,202,538","7,796,783,039","7,504,470,766","7,487,986,921","6,432,254,381","6,780,126,563","7,218,392,134","7,706,117,377","7,492,335,341","7,027,021,964","8,057,480,853","8,733,981,512","10,226,171,570"
191,Croatia,Construction (ISIC F),"2,813,606,838","2,704,304,269","2,092,082,034","2,157,244,640","2,114,342,952","1,846,242,069","1,978,689,204","2,139,546,612","2,563,602,416","2,804,957,182","2,918,533,688","3,434,704,995","3,522,844,779","4,862,024,941"
191,Croatia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","8,353,599,732","8,885,240,439","8,074,139,262","8,564,303,326","8,557,595,601","7,572,246,909","7,781,975,176","8,529,454,745","9,590,364,774","9,420,067,678","7,269,962,553","9,680,547,305","11,021,424,647","13,284,995,097"
191,Croatia,"Transport, storage and communication (ISIC I)","5,058,192,832","5,118,865,831","4,581,500,897","4,652,895,150","4,430,567,467","3,828,076,061","4,097,625,922","4,607,802,134","5,188,954,125","5,080,472,158","5,409,001,097","6,348,438,113","7,030,871,523","7,729,402,289"
191,Croatia,Other Activities (ISIC J-P),"23,073,418,995","24,353,902,251","21,856,398,863","22,126,937,817","22,025,627,493","18,550,201,748","19,318,334,247","20,622,958,827","22,509,598,416","22,459,902,909","21,741,927,358","24,787,794,660","24,509,830,473","28,837,988,985"
191,Croatia,Total Value Added,"51,733,823,434","54,365,047,731","48,543,397,373","49,594,721,404","48,888,216,287","41,733,631,236","43,486,449,161","46,580,310,271","51,224,424,806","50,973,594,489","47,846,366,516","56,675,636,104","59,253,672,449","70,416,531,607"
192,Cuba,Final consumption expenditure,"54,729,000,000","61,366,246,851","63,098,000,000","66,910,000,000","70,570,000,000","76,679,899,917","80,172,000,000","84,088,000,000","86,047,000,000","89,877,000,000","96,049,000,000","122,382,479,798","150,938,045,975","203,924,191,398"
192,Cuba,Household consumption expenditure (including Non-profit institutions serving households),"32,369,000,000","36,744,584,383","39,755,000,000","41,878,000,000","44,432,000,000","48,594,495,413","51,029,000,000","54,221,000,000","55,987,000,000","56,540,000,000","54,345,000,000","55,680,875,623","76,079,419,550","123,783,650,469"
192,Cuba,General government final consumption expenditure,"22,360,000,000","24,621,662,469","23,343,000,000","25,032,000,000","26,138,000,000","28,085,404,504","29,143,000,000","29,867,000,000","30,060,000,000","33,337,000,000","41,704,000,000","66,701,604,175","74,858,626,425","80,140,540,929"
192,Cuba,Gross capital formation,"6,480,000,000","5,888,161,209","6,272,000,000","7,247,000,000","6,139,000,000","8,187,823,186","8,735,000,000","9,988,000,000","12,040,000,000","11,889,000,000","10,601,000,000","9,914,046,118","8,845,917,409","14,909,868,528"
192,Cuba,Gross fixed capital formation (including Acquisitions less disposals of valuables),"5,562,000,000","5,360,201,511","5,676,500,000","6,360,000,000","5,891,000,000","7,537,281,068","8,051,000,000","9,564,000,000","11,453,000,000","11,596,000,000","10,536,000,000","9,914,046,118","8,845,917,409","14,909,868,528"
192,Cuba,Changes in inventories,"918,000,000","527,959,698","595,500,000","887,000,000","248,000,000","650,542,118","684,000,000","424,000,000","587,000,000","293,000,000","65,000,000",,,
192,Cuba,Exports of goods and services,"14,519,000,000","17,449,874,055","18,659,000,000","18,592,900,000","17,812,000,000","14,953,461,218","13,690,000,000","14,083,000,000","14,530,000,000","12,632,000,000","8,769,000,000","6,963,629,593","9,382,755,544","13,846,574,110"
192,Cuba,Imports of goods and services,"11,400,000,000","15,192,947,103","14,888,000,000","15,601,800,000","13,865,000,000","12,615,512,927","11,226,000,000","11,309,000,000","12,567,000,000","10,971,000,000","8,067,000,000","6,121,909,396","8,406,538,037","13,974,066,992"
192,Cuba,Gross Domestic Product (GDP),"64,328,000,000","69,511,335,013","73,141,000,000","77,148,000,000","80,656,000,000","87,205,671,393","91,370,000,000","96,851,000,000","100,050,000,000","103,428,000,000","107,352,000,000","126,693,606,820","147,113,403,579","201,985,998,168"
192,Cuba,"Agriculture, hunting, forestry, fishing (ISIC A-B)","2,325,000,000","2,505,793,451","2,816,000,000","3,028,000,000","3,176,000,000","3,344,787,323","3,599,000,000","3,681,000,000","3,784,265,500","3,689,600,000","2,965,000,000","2,683,671,309","2,833,424,714","6,404,886,483"
192,Cuba,"Mining, Manufacturing, Utilities (ISIC C-E)","11,516,000,000","12,182,367,758","13,373,000,000","13,805,000,000","13,889,000,000","14,791,326,105","14,556,000,000","15,059,000,000","14,850,191,295","15,009,000,000","13,902,400,000","12,675,240,241","14,887,435,607","24,067,754,122"
192,Cuba,Manufacturing (ISIC D),"10,055,000,000","10,662,972,292","11,778,000,000","12,138,000,000","12,169,000,000","13,000,834,028","12,655,000,000","13,075,000,000","12,819,319,100","12,907,000,000","12,020,100,000","10,982,503,612","13,014,705,292","22,051,582,542"
192,Cuba,Construction (ISIC F),"3,211,000,000","3,289,672,544","3,718,000,000","4,055,000,000","3,978,000,000","4,701,918,265","6,407,000,000","8,530,000,000","10,040,163,100","10,382,000,000","10,807,700,000","11,654,016,821","13,788,152,577","22,611,784,081"
192,Cuba,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","15,156,000,000","16,293,198,992","17,010,000,000","18,055,000,000","19,044,000,000","20,711,259,383","22,410,000,000","24,295,000,000","24,768,560,744","24,475,000,000","21,747,700,000","21,631,933,202","28,936,431,324","50,091,553,781"
192,Cuba,"Transport, storage and communication (ISIC I)","5,314,000,000","5,637,279,597","6,041,000,000","6,352,000,000","6,878,000,000","7,482,235,196","8,445,000,000","8,819,000,000","9,004,403,200","8,679,000,000","7,288,100,000","6,801,997,550","9,341,137,807","13,827,053,395"
192,Cuba,Other Activities (ISIC J-P),"26,148,000,000","28,817,128,463","29,360,000,000","30,962,000,000","32,864,000,000","35,256,380,317","34,976,000,000","35,473,000,000","36,476,583,400","39,665,000,000","49,878,700,000","81,152,922,454","85,430,584,623","91,853,961,644"
192,Cuba,Total Value Added,"63,670,000,000","68,725,440,806","72,318,000,000","76,257,000,000","79,829,000,000","86,287,906,589","90,393,000,000","95,857,000,000","98,924,167,239","101,899,600,000","106,589,600,000","136,599,781,578","155,217,166,652","208,856,993,503"
531,Curaçao,Final consumption expenditure,"2,702,145,332","2,612,905,028","2,694,804,469","2,648,938,547","2,652,681,564","2,598,603,352","2,553,463,687","2,780,290,406","2,798,944,784","2,557,908,419","2,314,722,746","2,308,337,067","2,657,478,434","2,648,257,399"
531,Curaçao,Household consumption expenditure (including Non-profit institutions serving households),"2,213,877,915","2,149,608,939","2,211,899,441","2,219,273,743","2,173,687,151","2,117,765,363","2,067,486,034","2,265,221,255","2,275,965,074","2,078,403,631","1,882,982,688","1,876,811,922","2,160,601,539","2,153,533,120"
531,Curaçao,General government final consumption expenditure,"488,267,418","463,296,089","482,905,028","429,664,804","478,994,413","480,837,989","485,977,654","515,069,150","522,979,710","479,504,788","431,740,058","431,525,145","496,876,895","494,724,279"
531,Curaçao,Gross capital formation,"1,247,086,998","1,106,927,374","970,167,598","924,804,469","788,994,413","806,648,045","866,256,983","877,092,506","900,117,092","832,239,396","742,548,463","744,620,007","858,120,665","852,984,407"
531,Curaçao,Gross fixed capital formation (including Acquisitions less disposals of valuables),"1,043,099,966","912,178,771","814,748,603","877,541,899","814,804,469","817,541,899","922,011,173","890,220,796","909,935,211","845,553,373","752,913,634","754,767,838","870,591,109","864,960,339"
531,Curaçao,Changes in inventories,"203,987,031","194,748,603","155,418,994","47,262,570","-25,810,056","-10,893,855","-55,754,190","-13,128,289","-9,818,120","-13,313,977","-10,365,171","-10,147,831","-12,470,444","-11,975,932"
531,Curaçao,Exports of goods and services,"1,685,018,635","2,138,547,486","2,434,245,810","2,253,910,615","2,323,072,626","2,095,083,799","1,905,418,994","1,804,853,613","2,064,019,517","1,936,389,981","1,171,635,333","1,595,000,294","2,448,187,701","2,540,931,793"
531,Curaçao,Imports of goods and services,"2,696,645,822","2,928,268,156","3,086,368,715","2,794,134,078","2,705,363,128","2,441,508,380","2,300,502,793","2,428,812,864","2,716,721,792","2,300,435,855","1,694,589,724","1,908,374,687","2,888,622,243","2,760,768,233"
531,Curaçao,Gross Domestic Product (GDP),"2,948,796,624","2,930,092,237","3,012,836,256","3,033,568,606","3,059,406,996","3,058,779,212","3,024,690,188","3,033,433,248","3,046,364,820","3,026,124,116","2,534,327,593","2,739,594,360","3,075,180,835","3,281,419,347"
531,Curaçao,"Agriculture, hunting, forestry, fishing (ISIC A-B)","11,479,313","9,068,478","5,693,196","6,911,147","6,342,991","6,299,309","5,128,871","5,044,047","6,542,959","7,013,570","6,802,619","7,099,817","8,185,344","8,802,519"
